seconds_elapsed,z,y,x
0.020000,0.5085374000,0.5304348000,-0.6035843000
0.040000,0.5259135000,0.5761466000,-0.6588889000
0.060000,0.5238380000,0.6250610000,-0.7115385000
0.080000,0.5085988000,0.5658570000,-0.6778968000
0.100000,0.4846337000,0.5503702000,-0.6829906000
0.120000,0.4309059000,0.5372594000,-0.6557149000
0.140000,0.3873843000,0.5136723000,-0.6655651000
0.160000,0.3623337000,0.5317259000,-0.7451113000
0.180000,0.3468514000,0.4483021000,-0.7404963000
0.200000,0.3062774000,0.3559009000,-0.7097361000
0.220000,0.2526581000,0.3192611000,-0.7040414000
0.240000,0.2875121000,0.2208219000,-0.7994411000
0.260000,0.3676489000,0.0867782600,-0.9151966000
0.280000,0.4343674000,-0.0454778400,-0.8033856000
0.300000,0.4767972000,-0.0583794200,-0.6280575000
0.320000,0.4402151000,0.1278300000,-0.5441558000
0.340000,0.3281681000,0.3257781000,-0.5195188000
0.360000,0.1758258000,0.3388445000,-0.6906907000
0.380000,0.1457864000,0.2269411000,-0.9909176000
0.400000,0.2735433000,0.0161759400,-1.1723590000
0.420000,0.3023927000,-0.3061406000,-1.1665770000
0.440000,0.1746222000,-0.3203059000,-1.0207360000
0.460000,-0.0912368200,-0.0289556700,-0.8351063000
0.480000,-0.3985071000,0.1554327000,-0.6948747000
0.500000,-0.4365800000,0.4248218000,-0.6055711000
0.520000,-0.3144383000,0.6269835000,-0.5599261000
0.540000,-0.2780231000,0.5217975000,-0.5732735000
0.560000,-0.2525787000,0.3775320000,-0.6105304000
0.580000,-0.2953735000,0.1225965000,-0.6250921000
0.600000,-0.4285805000,-0.0170341700,-0.6459492000
0.620000,-0.4626333000,0.1403620000,-0.6378935000
0.640000,-0.3746424000,0.1995220000,-0.5505659000
0.660000,-0.2695290000,0.1952138000,-0.4602374000
0.680000,-0.1885882000,0.1369012000,-0.4284171000
0.700000,-0.0781221300,-0.0402656800,-0.4228760000
0.720000,0.0897500800,-0.0888265500,-0.3881992000
0.740000,0.2079422000,-0.0594986800,-0.3702349000
0.760000,0.2625603000,-0.0905521100,-0.4114149000
0.780000,0.3015876000,-0.1080441000,-0.4544805000
0.800000,0.3007237000,-0.0158416200,-0.5165960000
0.820000,0.3028711000,0.0725406300,-0.5906048000
0.840000,0.3079706000,-0.0309450800,-0.5889679000
0.860000,0.2799279000,-0.0821476600,-0.4984047000
0.880000,0.1811456000,0.1916640000,-0.4079386000
0.900000,0.0126875400,0.5727302000,-0.3893253000
0.920000,-0.0124055900,0.7786863000,-0.3786324000
0.940000,0.1108038000,0.7392964000,-0.3733781000
0.960000,0.1706113000,0.3164086000,-0.4772838000
