seconds_elapsed,z,y,x
0.020000,-0.1897131000,-0.2906134000,0.9749562000
0.040000,-0.1892019000,-0.2931957000,0.9739463000
0.060000,-0.1877037000,-0.2975177000,0.9733700000
0.080000,-0.1834747000,-0.2974165000,0.9729668000
0.100000,-0.1881168000,-0.2937413000,0.9711500000
0.120000,-0.1926116000,-0.2918747000,0.9688847000
0.140000,-0.1898779000,-0.2881136000,0.9717188000
0.160000,-0.1923383000,-0.2859053000,0.9780462000
0.180000,-0.1967654000,-0.2904642000,0.9806264000
0.200000,-0.1967026000,-0.2995432000,0.9810067000
0.220000,-0.1906028000,-0.3032713000,0.9813558000
0.240000,-0.1832122000,-0.2971882000,0.9785508000
0.260000,-0.1829390000,-0.2914146000,0.9742142000
0.280000,-0.1855583000,-0.2898731000,0.9736131000
0.300000,-0.1905377000,-0.2939941000,0.9731673000
0.320000,-0.1992280000,-0.3032812000,0.9687300000
0.340000,-0.2005132000,-0.3066190000,0.9694276000
0.360000,-0.1954644000,-0.3000369000,0.9750935000
0.380000,-0.1935028000,-0.2890118000,0.9765384000
0.400000,-0.1870499000,-0.2814967000,0.9742375000
0.420000,-0.1793444000,-0.2799024000,0.9713810000
0.440000,-0.1812563000,-0.2819574000,0.9744851000
0.460000,-0.1827253000,-0.2847334000,0.9784766000
0.480000,-0.1815583000,-0.2831407000,0.9756967000
0.500000,-0.1819700000,-0.2835212000,0.9758015000
0.520000,-0.1808698000,-0.2894127000,0.9763170000
0.540000,-0.1811385000,-0.2953660000,0.9747373000
0.560000,-0.1840064000,-0.3010714000,0.9788056000
0.580000,-0.1874356000,-0.3004600000,0.9813567000
0.600000,-0.1876036000,-0.2920267000,0.9777360000
0.620000,-0.1857238000,-0.2851748000,0.9743454000
0.640000,-0.1831304000,-0.2871300000,0.9751770000
0.660000,-0.1754653000,-0.2913681000,0.9748791000
0.680000,-0.1736091000,-0.2880141000,0.9690989000
0.700000,-0.1799094000,-0.2880351000,0.9673242000
0.720000,-0.1808785000,-0.2904865000,0.9727238000
0.740000,-0.1778420000,-0.2874442000,0.9786927000
0.760000,-0.1757431000,-0.2883432000,0.9811403000
0.780000,-0.1792039000,-0.2888503000,0.9792075000
0.800000,-0.1878400000,-0.2920895000,0.9769261000
0.820000,-0.1919779000,-0.3004105000,0.9759673000
0.840000,-0.1898805000,-0.2992181000,0.9758478000
0.860000,-0.1840982000,-0.2972489000,0.9743001000
0.880000,-0.1786741000,-0.2984024000,0.9692254000
0.900000,-0.1770625000,-0.2953555000,0.9674582000
0.920000,-0.1805828000,-0.2936304000,0.9718247000
0.940000,-0.1882218000,-0.2928192000,0.9750727000
0.960000,-0.1918055000,-0.2930763000,0.9737234000
0.980000,-0.1899959000,-0.2954700000,0.9731625000
1.000000,-0.1869546000,-0.2968529000,0.9761664000
1.020000,-0.1850166000,-0.2962643000,0.9777944000
1.040000,-0.1841444000,-0.2923745000,0.9780560000
1.060000,-0.1810283000,-0.2887843000,0.9788415000
1.080000,-0.1806299000,-0.2894003000,0.9791390000
1.100000,-0.1853405000,-0.2934673000,0.9794667000
1.120000,-0.1888619000,-0.2967685000,0.9784569000
1.140000,-0.1880117000,-0.2935656000,0.9761888000
1.160000,-0.1871168000,-0.2896531000,0.9736078000
1.180000,-0.1916622000,-0.2910382000,0.9727044000
1.200000,-0.1939980000,-0.2914438000,0.9742702000
1.220000,-0.1895677000,-0.2929285000,0.9735899000
1.240000,-0.1824606000,-0.2975090000,0.9731522000
1.260000,-0.1773613000,-0.2964700000,0.9748950000
1.280000,-0.1814740000,-0.2954288000,0.9768183000
1.300000,-0.1855706000,-0.2984467000,0.9799305000
1.320000,-0.1826517000,-0.2971697000,0.9777053000
1.340000,-0.1840878000,-0.2967243000,0.9728500000
