seconds_elapsed,z,y,x
0.020000,-0.0883595400,-0.2264601000,1.0028670000
0.040000,-0.0893431700,-0.2318204000,1.0045120000
0.060000,-0.0882730500,-0.2339392000,1.0059990000
0.080000,-0.0864659600,-0.2320641000,1.0034690000
0.100000,-0.0860221000,-0.2291808000,1.0012190000
0.120000,-0.0905908300,-0.2316531000,1.0016570000
0.140000,-0.1005224000,-0.2367994000,1.0053410000
0.160000,-0.1082755000,-0.2422143000,1.0070820000
0.180000,-0.1128860000,-0.2547070000,1.0024990000
0.200000,-0.1175136000,-0.2688989000,0.9972631000
0.220000,-0.1183592000,-0.2748447000,0.9979189000
0.240000,-0.1156415000,-0.2768774000,0.9998286000
0.260000,-0.1182848000,-0.2849893000,0.9979218000
0.280000,-0.1201763000,-0.2838160000,0.9984927000
0.300000,-0.1130441000,-0.2640347000,0.9996218000
0.320000,-0.1095115000,-0.2479766000,0.9996725000
0.340000,-0.1111639000,-0.2382180000,1.0021840000
0.360000,-0.1092709000,-0.2303379000,1.0007160000
0.380000,-0.1001622000,-0.2209377000,0.9994914000
0.400000,-0.0888791000,-0.2141900000,1.0032670000
0.420000,-0.0881355900,-0.2221656000,1.0048780000
0.440000,-0.0832131600,-0.2188797000,1.0041380000
0.460000,-0.0713649100,-0.2103957000,1.0029030000
0.480000,-0.0797431600,-0.2129276000,1.0025930000
0.500000,-0.0946260400,-0.2098607000,1.0032860000
0.520000,-0.0953805200,-0.2233291000,1.0043790000
0.540000,-0.0943165200,-0.2426610000,1.0055640000
0.560000,-0.0944826300,-0.2463277000,1.0015890000
0.580000,-0.0928109500,-0.2529900000,0.9955523000
0.600000,-0.0887324500,-0.2538895000,0.9940993000
0.620000,-0.0826822100,-0.2512159000,0.9952554000
0.640000,-0.0872353800,-0.2483224000,0.9989344000
0.660000,-0.1008274000,-0.2375769000,1.0054770000
0.680000,-0.1080300000,-0.2295806000,1.0079110000
0.700000,-0.1060130000,-0.2286262000,1.0021760000
0.720000,-0.0999308300,-0.2361876000,0.9991895000
0.740000,-0.0946854700,-0.2405175000,1.0064980000
0.760000,-0.0876111100,-0.2350157000,1.0114340000
0.780000,-0.0886222900,-0.2317982000,1.0046390000
0.800000,-0.1003423000,-0.2344959000,0.9965794000
0.820000,-0.1010072000,-0.2417538000,0.9972157000
0.840000,-0.1010857000,-0.2467762000,1.0013910000
0.860000,-0.1058287000,-0.2455924000,1.0037530000
0.880000,-0.1036469000,-0.2388277000,1.0040110000
0.900000,-0.1049439000,-0.2338489000,1.0027490000
0.920000,-0.1040445000,-0.2364185000,1.0028990000
0.940000,-0.1032082000,-0.2371754000,1.0031540000
0.960000,-0.1057355000,-0.2384722000,1.0042490000
0.980000,-0.1028381000,-0.2426070000,1.0058320000
1.000000,-0.1047957000,-0.2446112000,1.0015420000
1.020000,-0.1056092000,-0.2494534000,0.9966929000
1.040000,-0.1046373000,-0.2574959000,0.9967497000
1.060000,-0.1069088000,-0.2615871000,0.9978713000
1.080000,-0.1031391000,-0.2567679000,0.9991053000
1.100000,-0.0985778500,-0.2500159000,1.0002740000
1.120000,-0.0941256300,-0.2477294000,0.9998654000
1.140000,-0.0988266400,-0.2481845000,0.9969301000
1.160000,-0.1086793000,-0.2503687000,0.9950111000
1.180000,-0.1032362000,-0.2500257000,0.9971089000
1.200000,-0.1005352000,-0.2487702000,1.0022930000
1.220000,-0.1029953000,-0.2460570000,1.0063200000
1.240000,-0.0999582900,-0.2410558000,1.0008750000
1.260000,-0.1022109000,-0.2418066000,0.9952679000
1.280000,-0.1036910000,-0.2418743000,1.0026990000
1.300000,-0.1021160000,-0.2370967000,1.0082250000
1.320000,-0.0972175000,-0.2356094000,1.0031550000
1.340000,-0.0884005200,-0.2367883000,1.0011700000
1.360000,-0.0916590400,-0.2380930000,1.0027220000
1.380000,-0.0984033500,-0.2376526000,1.0008630000
1.400000,-0.0973679800,-0.2380014000,1.0000390000
1.420000,-0.0976985000,-0.2433501000,1.0014110000
1.440000,-0.0971411600,-0.2469815000,1.0049090000
1.460000,-0.0976664500,-0.2437530000,1.0101620000
1.480000,-0.1001250000,-0.2380756000,1.0085860000
1.500000,-0.0997595400,-0.2364773000,1.0037150000
1.520000,-0.1019302000,-0.2380498000,1.0024830000
1.540000,-0.1019001000,-0.2389439000,1.0008130000
1.560000,-0.0980066200,-0.2417326000,1.0019330000
1.580000,-0.0933037500,-0.2433799000,1.0041400000
1.600000,-0.0868358100,-0.2392897000,1.0030340000
1.620000,-0.0896545100,-0.2351357000,1.0042350000
1.640000,-0.0943554300,-0.2365324000,1.0036610000
1.660000,-0.0896297500,-0.2413566000,1.0008380000
1.680000,-0.0878726000,-0.2433101000,1.0015160000
1.700000,-0.0899977700,-0.2388189000,1.0012410000
1.720000,-0.0940683600,-0.2304479000,1.0004990000
1.740000,-0.0970070600,-0.2282418000,1.0010780000
1.760000,-0.0945429700,-0.2351493000,1.0023430000
1.780000,-0.0999318100,-0.2392717000,1.0042610000
1.800000,-0.1067132000,-0.2360057000,1.0033240000
1.820000,-0.1045736000,-0.2313748000,1.0023360000
1.840000,-0.1031704000,-0.2311006000,1.0029300000
1.860000,-0.1006724000,-0.2373362000,1.0028940000
1.880000,-0.1004976000,-0.2449954000,1.0037420000
1.900000,-0.1022651000,-0.2453627000,1.0050990000
1.920000,-0.0963499800,-0.2391988000,1.0069350000
1.940000,-0.0893242400,-0.2361935000,1.0064230000
1.960000,-0.0844167500,-0.2358442000,1.0026880000
1.980000,-0.0873146300,-0.2368496000,1.0032380000
2.000000,-0.0969833400,-0.2421112000,1.0057420000
2.020000,-0.0996825300,-0.2454614000,1.0045570000
2.040000,-0.0985621200,-0.2438052000,1.0053390000
2.060000,-0.0954637100,-0.2401930000,1.0063530000
2.080000,-0.0932494100,-0.2396485000,1.0038520000
2.100000,-0.0950906100,-0.2409626000,1.0040330000
2.120000,-0.0942066800,-0.2396003000,1.0047180000
2.140000,-0.0949117900,-0.2391760000,1.0045530000
2.160000,-0.0974577600,-0.2363594000,1.0067990000
2.180000,-0.0989273100,-0.2313759000,1.0076400000
2.200000,-0.0992471800,-0.2301770000,1.0073110000
2.220000,-0.0967949000,-0.2311725000,1.0044840000
2.240000,-0.0967197500,-0.2337173000,1.0014830000
2.260000,-0.0948388200,-0.2336110000,1.0027860000
2.280000,-0.0922074900,-0.2333049000,1.0021690000
2.300000,-0.0960103900,-0.2366004000,1.0032400000
2.320000,-0.0983058700,-0.2384739000,1.0053740000
2.340000,-0.0968640700,-0.2405465000,1.0025010000
2.360000,-0.0952061100,-0.2417680000,1.0026520000
2.380000,-0.0947866200,-0.2395457000,1.0041270000
2.400000,-0.0952277500,-0.2355621000,1.0039600000
2.420000,-0.0928366100,-0.2336074000,1.0042990000
2.440000,-0.0871126900,-0.2361235000,1.0014640000
2.460000,-0.0822218200,-0.2365649000,0.9981912000
2.480000,-0.0875881100,-0.2357241000,0.9966741000
2.500000,-0.0963753300,-0.2363962000,0.9983013000
2.520000,-0.0947840100,-0.2367939000,1.0037710000
2.540000,-0.0948365600,-0.2406896000,1.0103260000
2.560000,-0.1019554000,-0.2437283000,1.0154670000
