seconds_elapsed,z,y,x
0.020000,0.2064304000,0.9797834000,-0.0171141700
0.040000,0.2064453000,0.9754286000,-0.0206596100
0.060000,0.2069758000,0.9703694000,-0.0185985600
0.080000,0.2096193000,0.9741574000,-0.0150982300
0.100000,0.2181497000,0.9822727000,-0.0125314400
0.120000,0.2270144000,0.9860304000,-0.0082669570
0.140000,0.2172331000,0.9844743000,-0.0090627670
0.160000,0.2046677000,0.9820203000,-0.0110028300
0.180000,0.2099069000,0.9835133000,-0.0093445920
0.200000,0.2120471000,0.9831625000,-0.0117692900
0.220000,0.2076906000,0.9779925000,-0.0154357800
0.240000,0.2114011000,0.9761864000,-0.0154144700
0.260000,0.2120034000,0.9799235000,-0.0152006700
0.280000,0.2092268000,0.9851530000,-0.0140874700
0.300000,0.2084356000,0.9848728000,-0.0126554200
0.320000,0.2043131000,0.9815297000,-0.0125448600
0.340000,0.2066566000,0.9818342000,-0.0132161500
0.360000,0.2131460000,0.9796560000,-0.0135331800
0.380000,0.2142681000,0.9795620000,-0.0094163110
0.400000,0.2144998000,0.9853712000,-0.0068672380
0.420000,0.2133399000,0.9862605000,-0.0148068500
0.440000,0.2137656000,0.9825305000,-0.0205876900
0.460000,0.2138591000,0.9806750000,-0.0091888730
0.480000,0.2095416000,0.9872163000,0.0019033760
0.500000,0.2082166000,0.9939702000,-0.0054801080
0.520000,0.2110010000,0.9852743000,-0.0106522300
0.540000,0.2154906000,0.9747044000,-0.0068545090
0.560000,0.2163068000,0.9751876000,-0.0106004200
0.580000,0.2140894000,0.9805514000,-0.0128276400
0.600000,0.2134552000,0.9851961000,-0.0110703400
0.620000,0.2065467000,0.9838181000,-0.0116296400
0.640000,0.2012673000,0.9819966000,-0.0079510620
0.660000,0.2095010000,0.9836560000,-0.0073385640
0.680000,0.2182135000,0.9806770000,-0.0091928520
0.700000,0.2175228000,0.9777379000,-0.0057874920
0.720000,0.2156365000,0.9800600000,-0.0051048850
0.740000,0.2183315000,0.9821092000,-0.0057663920
0.760000,0.2193955000,0.9832442000,-0.0053430660
0.780000,0.2191926000,0.9812146000,-0.0062289380
0.800000,0.2191075000,0.9776440000,-0.0072126960
0.820000,0.2145123000,0.9791318000,-0.0100843500
0.840000,0.2117720000,0.9790860000,-0.0113953500
0.860000,0.2156374000,0.9739740000,-0.0118416700
0.880000,0.2209114000,0.9712823000,-0.0139399300
0.900000,0.2199752000,0.9729545000,-0.0131110100
0.920000,0.2149700000,0.9759693000,-0.0117278800
0.940000,0.2160438000,0.9785807000,-0.0107710700
0.960000,0.2169075000,0.9836661000,-0.0090187430
0.980000,0.2138837000,0.9892085000,-0.0083200840
1.000000,0.2135078000,0.9886239000,-0.0065654530
1.020000,0.2129961000,0.9844797000,-0.0044331340
1.040000,0.2144797000,0.9797505000,-0.0036914230
1.060000,0.2181020000,0.9779183000,-0.0026647660
1.080000,0.2161456000,0.9807277000,-0.0029859250
1.100000,0.2127170000,0.9808106000,-0.0067411270
1.120000,0.2134157000,0.9784937000,-0.0091114030
1.140000,0.2155268000,0.9756509000,-0.0060857570
1.160000,0.2164551000,0.9725973000,-0.0018628370
1.180000,0.2159845000,0.9767956000,-0.0006177719
1.200000,0.2157114000,0.9863635000,-0.0015292090
1.220000,0.2139462000,0.9935851000,-0.0016327500
1.240000,0.2132878000,0.9936809000,-0.0014696150
1.260000,0.2184370000,0.9874705000,-0.0033095100
1.280000,0.2206168000,0.9847835000,-0.0047323020
1.300000,0.2193410000,0.9862678000,-0.0044502450
1.320000,0.2214132000,0.9863748000,-0.0047662800
1.340000,0.2226183000,0.9860049000,-0.0059469990
1.360000,0.2216034000,0.9858075000,-0.0057767730
1.380000,0.2174847000,0.9853874000,-0.0045969770
1.400000,0.2137751000,0.9844127000,-0.0031344740
1.420000,0.2152273000,0.9844795000,-0.0005999986
1.440000,0.2158106000,0.9849762000,-0.0008307817
1.460000,0.2146416000,0.9831853000,-0.0017579070
1.480000,0.2134332000,0.9812856000,0.0017782500
1.500000,0.2124637000,0.9804694000,0.0028112050
1.520000,0.2140510000,0.9820512000,-0.0018403730
1.540000,0.2160795000,0.9844116000,-0.0056616970
1.560000,0.2158831000,0.9826942000,-0.0048387600
1.580000,0.2165755000,0.9800136000,-0.0039252400
1.600000,0.2199304000,0.9779622000,-0.0064451110
1.620000,0.2198032000,0.9769152000,-0.0056908000
1.640000,0.2171061000,0.9784675000,-0.0033920320
1.660000,0.2141758000,0.9792845000,-0.0029008200
1.680000,0.2081285000,0.9813242000,-0.0008213798
1.700000,0.2053331000,0.9829259000,-0.0029056630
1.720000,0.2068295000,0.9797131000,-0.0054039970
1.740000,0.2108932000,0.9788775000,-0.0027052040
1.760000,0.2182973000,0.9799004000,-0.0024080010
1.780000,0.2216073000,0.9789360000,-0.0030433800
1.800000,0.2229376000,0.9810262000,-0.0026141660
1.820000,0.2248223000,0.9828503000,-0.0039907670
1.840000,0.2225672000,0.9809631000,-0.0080021180
1.860000,0.2193468000,0.9782723000,-0.0119423000
1.880000,0.2130971000,0.9758286000,-0.0064004200
1.900000,0.2067231000,0.9788721000,0.0030172920
1.920000,0.2090543000,0.9868657000,0.0038988000
1.940000,0.2105203000,0.9893167000,0.0005739458
1.960000,0.2096754000,0.9828223000,-0.0051848730
1.980000,0.2130495000,0.9770052000,-0.0120671100
2.000000,0.2116480000,0.9821782000,-0.0111369900
2.020000,0.2055170000,0.9894257000,-0.0095977220
2.040000,0.2031341000,0.9887035000,-0.0130847800
2.060000,0.2097272000,0.9870101000,-0.0086100810
2.080000,0.2195046000,0.9849139000,-0.0036357220
2.100000,0.2176367000,0.9809842000,-0.0106014600
2.120000,0.2153009000,0.9786693000,-0.0132462500
2.140000,0.2167657000,0.9783921000,-0.0048322540
2.160000,0.2105239000,0.9808984000,0.0011859970
2.180000,0.2110190000,0.9809159000,-0.0014772250
2.200000,0.2123338000,0.9800091000,-0.0056691400
2.220000,0.2038527000,0.9821744000,-0.0053643340
2.240000,0.2032590000,0.9818396000,-0.0057451890
2.260000,0.2056421000,0.9819313000,-0.0063602300
2.280000,0.2071008000,0.9820702000,-0.0079366260
2.300000,0.2104912000,0.9796317000,-0.0129563300
2.320000,0.2053083000,0.9763164000,-0.0134851700
2.340000,0.2002598000,0.9724445000,-0.0136277500
2.360000,0.2015395000,0.9760131000,-0.0162764100
2.380000,0.2022839000,0.9808328000,-0.0145315800
2.400000,0.2054842000,0.9787244000,-0.0109945700
2.420000,0.2120185000,0.9789115000,-0.0075061950
2.440000,0.2158896000,0.9794694000,-0.0076196830
2.460000,0.2156503000,0.9780396000,-0.0110986100
2.480000,0.2160227000,0.9786243000,-0.0108187200
2.500000,0.2147087000,0.9792888000,-0.0104540300
2.520000,0.2115015000,0.9799405000,-0.0108777100
2.540000,0.2142131000,0.9816613000,-0.0091459560
2.560000,0.2174281000,0.9833808000,-0.0094753210
