seconds_elapsed,z,y,x
0.020000,-0.0085294780,-0.0015679760,-0.0091180140
0.040000,-0.0084793940,-0.0059533580,-0.0126653500
0.060000,-0.0079095980,-0.0110413600,-0.0106027800
0.080000,-0.0052229270,-0.0072802180,-0.0070972060
0.100000,0.0033545670,0.0008104525,-0.0045212790
0.120000,0.0122698400,0.0045459050,-0.0002437856
0.140000,0.0025419530,0.0029697570,-0.0010228790
0.160000,-0.0099678970,0.0004976774,-0.0029427660
0.180000,-0.0046711930,0.0019743050,-0.0012611020
0.200000,-0.0024714390,0.0016086350,-0.0036593280
0.220000,-0.0067665510,-0.0035747660,-0.0072964160
0.240000,-0.0029927410,-0.0053928160,-0.0072428090
0.260000,-0.0023254890,-0.0016661530,-0.0069937760
0.280000,-0.0050354480,0.0035545340,-0.0058423300
0.300000,-0.0057585590,0.0032669760,-0.0043690500
0.320000,-0.0098113590,-0.0000821961,-0.0042143190
0.340000,-0.0073966160,0.0002173300,-0.0048385980
0.360000,-0.0008343600,-0.0019648510,-0.0051058710
0.380000,0.0003621669,-0.0020617780,-0.0009366217
0.400000,0.0006696257,0.0037454630,0.0016672660
0.420000,-0.0004136067,0.0046337130,-0.0062153680
0.440000,0.0000895264,0.0009033584,-0.0119372000
0.460000,0.0002607575,-0.0009520847,-0.0004773237
0.480000,-0.0039786420,0.0055897150,0.0106779400
0.500000,-0.0052255250,0.0123443900,0.0033589690
0.520000,-0.0023630560,0.0036489330,-0.0017476850
0.540000,0.0022047280,-0.0069209540,0.0021160920
0.560000,0.0030988550,-0.0064380960,-0.0015634120
0.580000,0.0009589158,-0.0010748750,-0.0037240590
0.600000,0.0004013802,0.0035693250,-0.0019001140
0.620000,-0.0064313750,0.0021908110,-0.0023927470
0.640000,-0.0116358000,0.0003686658,0.0013524370
0.660000,-0.0033279250,0.0020273020,0.0020313120
0.680000,0.0054582740,-0.0009527459,0.0002429604
0.700000,0.0048406470,-0.0038929660,0.0037135910
0.720000,0.0030263600,-0.0015721440,0.0044605530
0.740000,0.0057919310,0.0004758134,0.0038621920
0.760000,0.0069248870,0.0016096390,0.0043471550
0.780000,0.0067888910,-0.0004210912,0.0035211440
0.800000,0.0067681300,-0.0039927500,0.0025952410
0.820000,0.0022345110,-0.0025059260,-0.0002207203
0.840000,-0.0004471197,-0.0025523960,-0.0014782550
0.860000,0.0034739430,-0.0076646290,-0.0018732730
0.880000,0.0088004730,-0.0103559200,-0.0039223010
0.900000,0.0079134990,-0.0086822480,-0.0030460600
0.920000,0.0029540670,-0.0056645550,-0.0016173590
0.940000,0.0040698470,-0.0030485300,-0.0006165887
0.960000,0.0049718260,0.0020431370,0.0011781250
0.980000,0.0019824990,0.0075934580,0.0019175860
1.000000,0.0016372110,0.0070181220,0.0037113590
1.020000,0.0011524530,0.0028839190,0.0058810190
1.040000,0.0026593920,-0.0018347490,0.0066580560
1.060000,0.0063014990,-0.0036560140,0.0077177590
1.080000,0.0043614420,-0.0008351732,0.0074270750
1.100000,0.0009455326,-0.0007404398,0.0036995220
1.120000,0.0016535170,-0.0030449840,0.0013539230
1.140000,0.0037704260,-0.0058748270,0.0044012500
1.160000,0.0047014110,-0.0089148630,0.0086428210
1.180000,0.0042301180,-0.0047020060,0.0099033510
1.200000,0.0039531910,0.0048814690,0.0090039360
1.220000,0.0021809350,0.0121197000,0.0089087140
1.240000,0.0015123880,0.0122325600,0.0090762400
1.260000,0.0066484810,0.0060390790,0.0072366280
1.280000,0.0088121830,0.0033683570,0.0058098990
1.300000,0.0075171710,0.0048679520,0.0060837660
1.320000,0.0095670420,0.0049891310,0.0057553050
1.340000,0.0107464600,0.0046320920,0.0045579680
1.360000,0.0097022850,0.0044460470,0.0047074670
1.380000,0.0055506510,0.0040355720,0.0058625270
1.400000,0.0018043030,0.0030687440,0.0072963630
1.420000,0.0032162680,0.0031415300,0.0097982550
1.440000,0.0037559060,0.0036422570,0.0095309170
1.460000,0.0025401510,0.0018534940,0.0085631760
1.480000,0.0012819150,-0.0000461262,0.0120545700
1.500000,0.0002599978,-0.0008640050,0.0130385000
1.520000,0.0017923630,0.0007143850,0.0083334770
1.540000,0.0037637530,0.0030697840,0.0044542380
1.560000,0.0035083380,0.0013457840,0.0052149090
1.580000,0.0041398300,-0.0013429260,0.0060620160
1.600000,0.0074320170,-0.0034037490,0.0034717990
1.620000,0.0072403250,-0.0044613320,0.0041520660
1.640000,0.0044769050,-0.0029204030,0.0063733340
1.660000,0.0014785530,-0.0021153950,0.0067837840
1.680000,-0.0046383960,-0.0000880815,0.0087793190
1.700000,-0.0075046650,0.0015010650,0.0066080620
1.720000,-0.0060797740,-0.0017245800,0.0040197780
1.740000,-0.0020876870,-0.0025730320,0.0066258020
1.760000,0.0052450380,-0.0015631450,0.0068275840
1.780000,0.0084839840,-0.0025403060,0.0060942580
1.800000,0.0097434810,-0.0004626624,0.0064231190
1.820000,0.0115573800,0.0013493110,0.0049438880
1.840000,0.0092310390,-0.0005497527,0.0008278140
1.860000,0.0059386910,-0.0032520230,-0.0032188840
1.880000,-0.0003837232,-0.0057067850,0.0022151220
1.900000,-0.0068310690,-0.0026736310,0.0115239200
1.920000,-0.0045735540,0.0053104640,0.0122955400
1.940000,-0.0031810100,0.0077526190,0.0088596460
1.960000,-0.0040988030,0.0012497510,0.0029885310
1.980000,-0.0007966784,-0.0045755310,-0.0040071450
2.000000,-0.0022689700,0.0005895487,-0.0031912300
2.020000,-0.0084692550,0.0078293140,-0.0017664410
2.040000,-0.0109197100,0.0070995500,-0.0053677530
2.060000,-0.0043918270,0.0053984010,-0.0010066190
2.080000,0.0053229410,0.0032939120,0.0038552270
2.100000,0.0033949620,-0.0006447596,-0.0032217330
2.120000,0.0010016160,-0.0029692110,-0.0059762210
2.140000,0.0024110790,-0.0032564720,0.0023299390
2.160000,-0.0038838000,-0.0007605362,0.0082424100
2.180000,-0.0034395130,-0.0007535315,0.0054754030
2.200000,-0.0021731980,-0.0016708960,0.0011815510
2.220000,-0.0107002000,0.0004839004,0.0013862200
2.240000,-0.0113371000,0.0001386794,0.0009070814
2.260000,-0.0089938810,0.0002199560,0.0001956910
2.280000,-0.0075715140,0.0003486815,-0.0014750180
2.300000,-0.0042135200,-0.0020999910,-0.0065868220
2.320000,-0.0094248750,-0.0054251300,-0.0072052700
2.340000,-0.0144975400,-0.0093064570,-0.0074345580
2.360000,-0.0132375800,-0.0057465900,-0.0101666300
2.380000,-0.0125078300,-0.0009344514,-0.0085014540
2.400000,-0.0093169580,-0.0030492510,-0.0050399890
2.420000,-0.0027866670,-0.0028673360,-0.0016227730
2.440000,0.0010858680,-0.0023132300,-0.0018029810
2.460000,0.0008530377,-0.0037454260,-0.0053441910
2.480000,0.0012365560,-0.0031615960,-0.0051221070
2.500000,-0.0000621015,-0.0024965810,-0.0048106880
2.520000,-0.0032500750,-0.0018426950,-0.0052830010
2.540000,-0.0005155728,-0.0001182803,-0.0035952180
2.560000,0.0027256210,0.0016063030,-0.0039638670
