seconds_elapsed,z,y,x
0.020000,0.0341001500,-0.0480095300,-0.1581957000
0.040000,0.0367455300,-0.0671545300,-0.2067203000
0.060000,0.0411538600,-0.0753375500,-0.2473494000
0.080000,0.0528027900,-0.0634607900,-0.2656852000
0.100000,0.1149181000,-0.0453432200,-0.3098875000
0.120000,0.1715336000,-0.0279622400,-0.2917142000
0.140000,0.2081080000,-0.0010389710,-0.2990116000
0.160000,0.2130535000,0.0170551700,-0.2897065000
0.180000,0.1883234000,0.0234538300,-0.2547950000
0.200000,0.1776320000,-0.0136541000,-0.2793120000
0.220000,0.1295079000,-0.0910900600,-0.2635854000
0.240000,0.1014431000,-0.1376422000,-0.2330777000
0.260000,0.0923547700,-0.1476647000,-0.1593783000
0.280000,0.0042805020,-0.1662576000,-0.0272742000
0.300000,-0.0355409700,-0.1810421000,-0.0157037800
0.320000,0.0365266600,-0.1492120000,-0.1018353000
0.340000,0.0934405000,-0.1069591000,-0.1776318000
0.360000,0.0515847500,-0.0772360200,-0.2209495000
0.380000,-0.1028685000,-0.0683945100,-0.1330957000
0.400000,-0.4055779000,-0.1730668000,0.2662677000
0.420000,-0.7809737000,-0.3335967000,0.8399000000
0.440000,-0.8709704000,-0.3413685000,0.9947744000
0.460000,-0.4958769000,-0.0869249200,0.6677494000
0.480000,-0.0774670100,0.2501743000,0.4480351000
0.500000,-0.0676797600,0.3049228000,0.3643422000
0.520000,-0.1836379000,0.1499707000,0.2261027000
0.540000,-0.0895187800,0.0770102800,0.1780988000
0.560000,-0.0467569700,0.0092211230,0.0672773300
0.580000,-0.0288879700,-0.0568410300,-0.1055046000
0.600000,0.0665833200,-0.0147585800,-0.1588365000
0.620000,0.0359842400,0.0274423000,-0.2605003000
0.640000,0.0264452400,0.0339576300,-0.3186970000
0.660000,0.0527766800,0.0316524900,-0.2278199000
0.680000,0.0218424500,0.0043803320,-0.1442216000
0.700000,0.0762046800,0.0098270400,-0.1097842000
0.720000,0.1347235000,0.0353991100,-0.1522111000
0.740000,0.1870619000,0.0667557000,-0.2036502000
0.760000,0.2433007000,0.1415192000,-0.2160725000
0.780000,0.2185218000,0.1779441000,-0.1757465000
0.800000,0.2137245000,0.1743791000,-0.0834272100
0.820000,0.2287253000,0.1747741000,-0.0923109700
0.840000,0.2296159000,0.1489307000,-0.1720965000
0.860000,0.2635275000,0.1639428000,-0.2310223000
