seconds_elapsed,z,y,x
0.020000,0.7283875000,0.0390536500,-1.0539740000
0.040000,0.7053601000,0.0047863730,-1.0609870000
0.060000,0.6714746000,0.1069846000,-1.0804930000
0.080000,0.6146813000,0.2353085000,-1.1013960000
0.100000,0.5761838000,0.3030770000,-1.2011480000
0.120000,0.5581219000,0.2903230000,-1.2367620000
0.140000,0.5445402000,0.3253961000,-1.2269770000
0.160000,0.5096230000,0.3133118000,-1.3033450000
0.180000,0.4096022000,0.2013572000,-1.3431430000
0.200000,0.3845343000,0.0977919100,-1.3738120000
0.220000,0.4246081000,-0.1399015000,-1.3685870000
0.240000,0.4219256000,-0.2408451000,-1.2572070000
0.260000,0.4141866000,0.0087083720,-1.1169990000
0.280000,0.3987387000,0.3988184000,-1.0512250000
0.300000,0.4023146000,0.8072287000,-1.1359740000
0.320000,0.3815825000,1.0313850000,-1.1657720000
0.340000,0.2803015000,0.9097767000,-1.0235030000
0.360000,0.2741910000,0.0795550600,-0.7924582000
0.380000,0.5995279000,-1.1955180000,-0.4633578000
0.400000,0.9459897000,-1.1272370000,-0.1303939000
0.420000,0.6296265000,0.9647857000,-0.0721805200
0.440000,-0.0150001600,2.5610440000,-0.6812570000
0.460000,-0.2148165000,1.4506690000,-1.4802990000
0.480000,-0.0370343100,-0.1442067000,-1.4848630000
0.500000,0.2219086000,0.0008065330,-1.3314160000
0.520000,0.2856162000,0.1068078000,-1.6443190000
0.540000,0.2232002000,-0.2198740000,-1.6148960000
0.560000,0.2602513000,-0.0777859800,-1.3637410000
0.580000,0.1851611000,-0.2611601000,-1.2432470000
0.600000,0.1269180000,-0.4175102000,-0.9787853000
0.620000,0.1668465000,-0.5686569000,-0.9161398000
0.640000,0.1299741000,-0.9057234000,-0.8603372000
0.660000,0.1175985000,-0.5058793000,-0.5854709000
0.680000,0.0581020600,0.0103044300,-0.5106666000
0.700000,0.0037699720,0.5421668000,-0.3865218000
0.720000,0.0262178400,1.0723680000,-0.2467980000
0.740000,0.0844168600,0.9940136000,-0.2757386000
0.760000,0.2454652000,1.0756630000,-0.2221935000
0.780000,0.2976351000,1.2521280000,-0.2090349000
0.800000,0.2324547000,1.4131390000,-0.2663350000
0.820000,0.1945357000,1.6165500000,-0.4850269000
0.840000,0.1282711000,1.1919730000,-0.8662640000
0.860000,0.0551200700,0.4502921000,-0.9254039000
0.880000,-0.0721051600,-0.2993297000,-0.7248178000
0.900000,-0.2164552000,-0.6507397000,-0.5597735000
0.920000,-0.2669931000,-0.5580183000,-0.2784698000
0.940000,-0.2290054000,-0.9297759000,0.0281550900
0.960000,-0.1189689000,-1.4888420000,0.0630529100
0.980000,-0.0623111400,-1.5318310000,-0.0037458710
1.000000,-0.2554961000,-0.7344663000,0.0203138700
1.020000,-0.5734029000,0.4818365000,0.0168011800
1.040000,-0.6015062000,0.6702335000,0.0370819700
1.060000,-0.3807858000,-0.0734254200,0.1781898000
1.080000,-0.1881106000,-0.3896065000,0.3776238000
1.100000,-0.0310807300,-0.0386979200,0.4587825000
1.120000,0.0344162800,0.2308420000,0.3568164000
1.140000,0.0953902600,0.0672426500,0.2685329000
1.160000,0.1785308000,0.0247146700,0.1549566000
