seconds_elapsed,z,y,x
0.020000,0.6024535000,1.3048530000,-0.3735267000
0.040000,0.3249941000,1.7599870000,-0.4374822000
0.060000,0.1433173000,1.3697830000,-0.4045539000
0.080000,0.1982119000,0.8757270000,-0.3088542000
0.100000,0.3967919000,0.8666579000,-0.2922359000
0.120000,0.6002554000,0.9271545000,-0.3619658000
0.140000,0.6979635000,1.0204180000,-0.4867889000
0.160000,0.6105871000,1.0009800000,-0.4491367000
0.180000,0.5208436000,0.9408287000,-0.2672896000
0.200000,0.5297138000,1.2573730000,-0.1439077000
0.220000,0.4591930000,1.6886920000,-0.1201620000
0.240000,0.4375985000,1.8812800000,-0.2400670000
0.260000,0.4616620000,1.3573360000,-0.2875451000
0.280000,0.3128830000,0.2383541000,-0.2464948000
0.300000,0.2620305000,-0.2939298000,-0.3134609000
0.320000,0.3704959000,-0.0766050900,-0.4394343000
0.340000,0.4076154000,0.1202404000,-0.5453633000
0.360000,0.3536192000,0.0830568100,-0.3990267000
0.380000,0.2006819000,0.1032059000,-0.1690259000
0.400000,0.0851684600,0.0285607700,-0.2257969000
0.420000,0.0606500500,-0.4980505000,-0.2991815000
0.440000,0.0338122700,-1.0893850000,-0.4161492000
0.460000,0.0111522200,-1.4265920000,-0.6918979000
0.480000,-0.0289251900,-1.2885530000,-0.4762543000
0.500000,-0.1729681000,-0.8568657000,0.4686215000
0.520000,-0.5371246000,-0.8393032000,1.1082200000
0.540000,-0.9123487000,-0.9922040000,0.5277682000
0.560000,-0.9223446000,-0.9892035000,-0.1634954000
0.580000,-0.7283874000,-0.6430048000,0.1128855000
0.600000,-0.7172378000,0.0086037920,0.3684673000
0.620000,-0.7726025000,0.1425246000,0.4864189000
0.640000,-0.7174416000,-0.1864573000,0.7849011000
0.660000,-0.6671161000,-0.6257510000,0.4433219000
0.680000,-0.4753649000,-1.0562090000,-0.0319097100
0.700000,-0.2681954000,-0.9719453000,-0.2193067000
0.720000,-0.3604227000,-0.5268596000,-0.4809011000
0.740000,-0.5016274000,-0.1750936000,-0.3958346000
0.760000,-0.6535516000,-0.0882254000,-0.2471492000
0.780000,-0.7851909000,-0.3488363000,-0.0878747800
0.800000,-0.6601657000,-0.6228879000,0.2948971000
0.820000,-0.4285049000,-0.5755843000,0.2622469000
0.840000,-0.1527831000,-0.3305842000,-0.0846958900
0.860000,0.0669601200,-0.0965289800,-0.4781176000
0.880000,0.0776644500,-0.0873518300,-0.7356535000
0.900000,0.1632858000,-0.2911767000,-0.6904300000
0.920000,0.3673146000,-0.3219360000,-0.7434003000
0.940000,0.4548138000,-0.1689583000,-0.7660575000
0.960000,0.5455268000,0.0060860550,-0.7025675000
0.980000,0.6369316000,0.0979426200,-0.7223540000
1.000000,0.6456990000,-0.0034317850,-0.6353040000
1.020000,0.7034669000,0.1324875000,-0.6061764000
1.040000,0.6710581000,0.8708029000,-0.6572509000
1.060000,0.5207225000,1.8603170000,-0.6634025000
1.080000,0.3847444000,2.0739980000,-0.6702068000
1.100000,0.2112525000,1.2654430000,-0.5655025000
1.120000,0.1566262000,0.6696882000,-0.4599929000
1.140000,0.2602266000,0.6209253000,-0.5171258000
1.160000,0.3871637000,0.7568500000,-0.5891914000
1.180000,0.5105200000,0.9702057000,-0.5346017000
1.200000,0.5273398000,0.9061818000,-0.3772181000
1.220000,0.4595582000,0.8100284000,-0.1048683000
1.240000,0.4106315000,0.8722934000,0.2073893000
1.260000,0.4146161000,1.2005410000,0.3404277000
1.280000,0.4585160000,1.7594590000,0.3545030000
1.300000,0.4854730000,1.5325270000,0.3508779000
1.320000,0.4818494000,0.5387033000,0.3583251000
1.340000,0.3984604000,-0.2389887000,0.3944884000
1.360000,0.3134024000,-0.2672607000,0.3163720000
1.380000,0.3397759000,0.0794603900,0.2662333000
1.400000,0.3446730000,-0.1236478000,0.3547144000
1.420000,0.2995385000,-0.3349311000,0.3725500000
1.440000,0.3156482000,-0.4495084000,0.2500964000
1.460000,0.3505226000,-1.0474870000,0.0726609900
1.480000,0.3532900000,-1.3516170000,-0.0537234200
1.500000,0.3277174000,-1.5461510000,-0.2780465000
1.520000,0.1872722000,-1.7592390000,-0.4036550000
1.540000,-0.0869598400,-1.4896740000,0.1465918000
1.560000,-0.3647967000,-1.1211620000,0.8646719000
1.580000,-0.5630961000,-0.6652788000,0.9465544000
1.600000,-0.6387651000,-0.6694315000,0.7624009000
1.620000,-0.6253699000,-1.0424530000,0.8304903000
1.640000,-0.6822981000,-1.1772600000,1.0145420000
1.660000,-0.8500248000,-1.7277990000,1.3440860000
1.680000,-1.0559920000,-1.7512050000,1.9497810000
1.700000,-1.2656680000,-0.8479856000,2.3056000000
1.720000,-1.2563080000,-0.3622844000,2.1492340000
1.740000,-0.8935762000,-0.3656823000,1.9555690000
1.760000,-0.5490275000,-0.8334842000,1.7578980000
1.780000,-0.4810561000,-1.2705060000,1.3227930000
1.800000,-0.5897192000,-1.1828350000,0.9778040000
1.820000,-0.7486245000,-0.9065323000,0.8674383000
1.840000,-0.9075238000,-0.3630633000,0.7811741000
1.860000,-1.0507700000,-0.1678270000,0.8623941000
1.880000,-1.0546240000,-0.3470769000,0.9912433000
1.900000,-0.9968906000,-0.2694362000,0.9366229000
1.920000,-0.8853321000,-0.2616512000,0.9387852000
1.940000,-0.6604253000,-0.1803474000,0.9377383000
1.960000,-0.6154693000,0.0507898600,0.8528974000
1.980000,-0.5284444000,0.1474594000,0.7014231000
2.000000,-0.2256249000,0.0779069200,0.3537518000
2.020000,-0.0819903800,-0.0926686300,0.1000611000
2.040000,0.0172993300,-0.2202447000,0.0684388500
2.060000,0.2016971000,-0.5619668000,0.0660711000
2.080000,0.3965179000,-0.7611398000,0.1317457000
2.100000,0.5198316000,-0.4323558000,0.3002154000
2.120000,0.4862868000,-0.2230324000,0.4800157000
2.140000,0.4894454000,-0.2076122000,0.4098710000
2.160000,0.3779715000,-0.0084139100,-0.0109976200
2.180000,0.1343997000,0.2298040000,-0.3478531000
2.200000,0.1847266000,0.3489969000,-0.1921411000
2.220000,0.2645015000,0.9111823000,0.1709739000
2.240000,0.1659270000,1.9731930000,0.2212045000
2.260000,0.1336226000,2.1813560000,-0.0689505200
2.280000,0.0905470200,1.3280580000,-0.4568979000
2.300000,0.2055683000,0.5309042000,-0.5413138000
2.320000,0.5230477000,0.2277733000,-0.2747539000
2.340000,0.6103346000,0.3933248000,-0.0917018500
2.360000,0.5543428000,0.6307383000,0.0893568500
2.380000,0.5446494000,0.7623199000,0.2594057000
2.400000,0.4949462000,0.9667746000,0.3106587000
2.420000,0.4344879000,1.0415640000,0.3968683000
2.440000,0.3264939000,1.4170300000,0.2119502000
2.460000,0.2675475000,1.8235670000,-0.0443878600
2.480000,0.3872361000,0.8144233000,-0.0895411900
2.500000,0.4876564000,-0.3535362000,-0.1602912000
2.520000,0.4512478000,-0.1299535000,-0.1452183000
2.540000,0.4403432000,-0.1159989000,-0.2338822000
2.560000,0.4807800000,-0.3849465000,-0.3661180000
