seconds_elapsed,z,y,x
0.020000,-0.0850322200,0.2154873000,-0.1182609000
0.040000,-0.0641921900,0.1940064000,-0.0642925200
0.060000,-0.0024096520,0.2109016000,-0.0705469000
0.080000,0.0310023700,0.2402411000,-0.0485316300
0.100000,0.0370548900,0.1800231000,0.0438597600
0.120000,0.0255320500,0.1223947000,0.0463677800
0.140000,0.0274878600,0.0557833600,0.0478810700
0.160000,0.0214959600,-0.0003292755,0.0651186200
0.180000,-0.0087806920,0.1223319000,0.0501810200
0.200000,-0.0099496750,0.2389341000,0.0760505600
0.220000,-0.0258129200,0.0125566600,0.1575979000
0.240000,-0.0993793400,-0.2465644000,0.2556485000
0.260000,-0.1768317000,-0.1713256000,0.2364937000
0.280000,-0.1599963000,-0.1293866000,0.2024108000
0.300000,-0.1075203000,-0.2230457000,0.2937999000
0.320000,-0.1279819000,-0.2005392000,0.3233684000
0.340000,-0.1200156000,-0.1927400000,0.2932722000
0.360000,-0.0930231500,-0.1906245000,0.2809430000
0.380000,-0.0962032700,-0.1340339000,0.2572780000
0.400000,-0.0739230600,-0.1035043000,0.2869701000
0.420000,-0.0732126400,-0.0355615300,0.2776574000
0.440000,-0.0616926400,-0.0067605420,0.0749332800
0.460000,-0.0372171000,-0.0200539200,-0.2307445000
0.480000,-0.0459021100,0.0286839000,-0.3618351000
0.500000,-0.0212384600,0.0387052300,-0.3004684000
0.520000,0.0064508980,0.0209947900,-0.3307185000
0.540000,0.0375963300,0.0071813220,-0.3972518000
0.560000,0.0949643300,-0.0512214200,-0.3632426000
0.580000,0.1181593000,-0.0689817800,-0.3476172000
0.600000,0.1263196000,-0.0269490700,-0.3324437000
0.620000,0.1451974000,0.0339607100,-0.3194580000
0.640000,0.1791715000,0.1121274000,-0.3385943000
0.660000,0.2144757000,0.1593689000,-0.2985243000
0.680000,0.2326649000,0.1619185000,-0.1745201000
0.700000,0.2176137000,0.1384011000,0.0602392800
0.720000,0.1242924000,0.0931715000,0.2981746000
0.740000,0.0699373900,0.0336265400,0.3686730000
0.760000,0.2282770000,0.0120065100,0.3880021000
0.780000,0.3769603000,0.1243766000,0.4805606000
0.800000,0.1667442000,0.2256117000,0.5663112000
0.820000,-0.0908255300,0.0206275000,0.5427182000
0.840000,-0.0348708100,-0.3450713000,0.4102176000
0.860000,0.0168100500,-0.4656003000,0.1510472000
0.880000,-0.0283077800,-0.2934853000,-0.1941096000
0.900000,-0.0578063400,-0.0829303800,-0.2750784000
0.920000,-0.1614727000,0.0067662930,-0.1412024000
0.940000,-0.1766756000,0.0325679000,-0.1664373000
0.960000,-0.0963994000,-0.0192229600,-0.1096449000
0.980000,-0.0666397400,-0.1406836000,-0.0012822250
1.000000,-0.0245174600,-0.1434140000,-0.1464263000
1.020000,-0.0220373100,-0.1014650000,-0.2301858000
1.040000,-0.0472818600,-0.0872177600,-0.2509181000
1.060000,-0.0384067800,-0.0210673100,-0.3408009000
1.080000,-0.0511117500,-0.0212648600,-0.2414772000
1.100000,-0.0601792600,-0.0126252100,-0.0743000700
1.120000,-0.0720413700,0.0790217400,-0.0480229300
1.140000,-0.0868156700,0.1271403000,-0.0765255300
1.160000,-0.0730309100,0.1626236000,-0.0721824500
1.180000,-0.0623771100,0.1591452000,-0.0608915200
1.200000,-0.0415699800,0.1403001000,-0.0844338800
1.220000,-0.0160315500,0.1775242000,-0.0787747400
1.240000,0.0245356900,0.1783242000,-0.0382841100
1.260000,0.0967740900,0.1494724000,0.0154284800
1.280000,0.0992869800,0.1067239000,0.0656670900
1.300000,0.0302865900,0.0643695600,0.0847821700
1.320000,-0.0143199400,0.0958917800,0.0943632300
1.340000,-0.0093792560,0.1362552000,0.0613368300
1.360000,0.0756270800,0.1123003000,0.0512518900
1.380000,0.1316000000,-0.0163061900,0.1392225000
1.400000,-0.0518166600,-0.1571175000,0.2033631000
1.420000,-0.3211988000,-0.0863857600,0.1622074000
1.440000,-0.3567252000,-0.0207188000,0.1294440000
1.460000,-0.2381833000,-0.2482669000,0.2320978000
1.480000,-0.1816987000,-0.4683055000,0.3139733000
1.500000,-0.1571717000,-0.4521900000,0.2629807000
1.520000,-0.1119882000,-0.2971369000,0.2554640000
1.540000,-0.0856855200,-0.1072008000,0.3063511000
1.560000,-0.0850516500,-0.0353158800,0.2977243000
1.580000,-0.0735041900,-0.0313978700,0.1521118000
1.600000,-0.0342208500,0.0098574810,-0.1230826000
1.620000,-0.0071718260,0.0017975300,-0.2970985000
1.640000,-0.0052077900,-0.0161221300,-0.2776422000
1.660000,0.0032080000,-0.0089106320,-0.2803268000
1.680000,0.0251156800,-0.0397320500,-0.3650956000
1.700000,0.0640796900,-0.0730228300,-0.3818407000
1.720000,0.0969674900,-0.0810747400,-0.3287287000
1.740000,0.0983590200,-0.0514345400,-0.2843643000
1.760000,0.1032975000,0.0268962800,-0.2710216000
1.780000,0.1354621000,0.0850692700,-0.2988213000
1.800000,0.1717923000,0.1159691000,-0.2997590000
1.820000,0.1977256000,0.1789080000,-0.2219613000
1.840000,0.2102867000,0.2055890000,-0.0667708800
1.860000,0.2065544000,0.1680682000,0.1125754000
1.880000,0.2075762000,0.1467654000,0.1845128000
1.900000,0.2277511000,0.0673245000,0.1938571000
1.920000,0.2894816000,-0.0476899000,0.2457276000
1.940000,0.3652358000,-0.0151184600,0.2684228000
1.960000,0.3027305000,0.0393990900,0.3159138000
1.980000,0.0840642300,0.0038112130,0.4935621000
2.000000,-0.0843794100,-0.0200329100,0.5908412000
2.020000,-0.0588188400,-0.1627145000,0.4281967000
2.040000,0.0036490090,-0.3498312000,0.0486787900
2.060000,-0.0612799800,-0.2717504000,-0.3293538000
