seconds_elapsed,z,y,x
0.020000,-0.2218306000,0.3299556000,-1.0604800000
0.040000,-0.1849993000,0.2674190000,-1.1065360000
0.060000,-0.1512636000,0.2092804000,-1.1107650000
0.080000,-0.1320956000,0.2172961000,-1.0914170000
0.100000,-0.1361340000,0.2128282000,-1.0526720000
0.120000,-0.1598330000,0.1784064000,-1.0179890000
0.140000,-0.1816889000,0.1671410000,-0.9957005000
0.160000,-0.1723532000,0.1451380000,-0.9931307000
0.180000,-0.1267137000,0.1269727000,-1.0376270000
0.200000,-0.0757695600,0.1081998000,-1.0954420000
0.220000,-0.0332077900,0.0784053100,-1.1469920000
0.240000,0.0054585870,0.0996365300,-1.1920230000
0.260000,0.0484467300,0.1266819000,-1.2208960000
0.280000,0.0917148800,0.1237381000,-1.2254750000
0.300000,0.1071172000,0.1277043000,-1.1994780000
0.320000,0.1058430000,0.1016091000,-1.1769540000
0.340000,0.0929868300,0.0600309100,-1.1589510000
0.360000,0.0527951400,0.0444579100,-1.1453070000
0.380000,0.0297220500,0.0456684300,-1.1506710000
0.400000,0.0485559700,0.1559230000,-1.1073200000
0.420000,0.0636572000,0.3772430000,-0.9114792000
0.440000,0.0437243500,0.4334815000,-0.5653600000
0.460000,0.0039594130,0.2162338000,-0.3509073000
0.480000,-0.0458917500,-0.0200054700,-0.3776945000
0.500000,-0.1076315000,-0.1005018000,-0.3462568000
0.520000,-0.1547181000,-0.1060433000,-0.3846931000
0.540000,-0.1352149000,-0.1130059000,-0.6548274000
0.560000,-0.0406841000,-0.0533198700,-0.7649140000
0.580000,0.0568266200,0.0473239600,-0.7321795000
0.600000,0.1170234000,0.0472867600,-0.6839513000
0.620000,0.1046660000,0.0004050105,-0.5065205000
0.640000,0.0123547700,-0.0675741400,-0.4573199000
0.660000,-0.0650067800,-0.2649181000,-0.4877287000
0.680000,-0.1315517000,-0.4550292000,-0.4043007000
0.700000,-0.1778810000,-0.4673539000,-0.3592045000
0.720000,-0.1635520000,-0.3591748000,-0.2689158000
0.740000,-0.1560506000,-0.1993188000,-0.1689813000
0.760000,-0.1432240000,-0.0213683300,-0.1714003000
0.780000,-0.1390181000,0.1184786000,-0.2077772000
0.800000,-0.1299641000,0.1849271000,-0.3500698000
0.820000,-0.0493322700,0.1976087000,-0.5629841000
0.840000,0.0226294100,0.1994474000,-0.7382851000
0.860000,0.0700161500,0.2014469000,-0.7802354000
0.880000,0.1110405000,0.1956239000,-0.7054038000
0.900000,0.1149065000,0.1935859000,-0.6372822000
0.920000,0.0679850400,0.2370219000,-0.4956628000
