seconds_elapsed,z,y,x
0.020000,0.1598477000,0.1441463000,-0.0867998200
0.040000,0.1605774000,0.1453792000,-0.0835965700
0.060000,0.1672935000,0.1351197000,-0.0727868100
0.080000,0.1623797000,0.1242152000,-0.0565125500
0.100000,0.1548396000,0.1130139000,-0.0618562000
0.120000,0.1533757000,0.1027963000,-0.0698122700
0.140000,0.1526175000,0.1244006000,-0.0716782800
0.160000,0.1588020000,0.1574072000,-0.0661545100
0.180000,0.1650787000,0.1710871000,-0.0579479400
0.200000,0.1614433000,0.1814108000,-0.0563101500
0.220000,0.1591765000,0.1840974000,-0.0429566200
0.240000,0.1678130000,0.1755646000,-0.0092715160
0.260000,0.1791902000,0.1584882000,0.0244037400
0.280000,0.1869926000,0.1390512000,0.0447108400
0.300000,0.1883206000,0.1240274000,0.0562290200
0.320000,0.1832403000,0.1130829000,0.0561078300
0.340000,0.1840353000,0.1163942000,0.0619031600
0.360000,0.1799407000,0.0953774300,0.1231298000
0.380000,0.1565528000,-0.0039067540,0.2602454000
0.400000,0.1329861000,-0.1305824000,0.3971768000
0.420000,0.1036194000,-0.1750811000,0.3849032000
0.440000,0.0666427000,-0.1781589000,0.2248391000
0.460000,0.0671036200,-0.2162149000,0.0555623600
0.480000,0.0813937400,-0.1722618000,-0.0862013800
0.500000,0.0631302900,-0.0843748100,-0.1940399000
0.520000,0.0487876100,-0.0907594700,-0.2324674000
0.540000,0.0138369200,-0.0912107300,-0.2005724000
0.560000,-0.0544119500,-0.0922878300,-0.1457406000
0.580000,-0.0809852200,-0.1602540000,-0.0802958700
0.600000,-0.1045846000,-0.2200245000,0.0190189200
0.620000,-0.1169031000,-0.2275778000,-0.0081729090
0.640000,-0.0649107800,-0.1758588000,-0.1651111000
0.660000,-0.0513546500,-0.1395025000,-0.2221442000
0.680000,-0.0707163300,-0.1366164000,-0.2097846000
0.700000,-0.0749571800,-0.1182544000,-0.1527723000
0.720000,-0.1068831000,-0.1056553000,-0.0561272900
0.740000,-0.1249893000,-0.0814615700,-0.0223800400
0.760000,-0.1242809000,-0.0444308200,-0.0260856800
0.780000,-0.1304423000,0.0328263600,-0.0564523100
0.800000,-0.1317178000,0.1134084000,-0.0548654600
0.820000,-0.1345552000,0.1205121000,-0.0486103800
0.840000,-0.1299185000,0.1499021000,-0.0768431900
0.860000,-0.1285147000,0.1266189000,-0.0298429500
0.880000,-0.1275892000,0.0289718700,-0.0063664330
0.900000,-0.1259988000,0.0335615500,-0.0119455500
0.920000,-0.1340636000,0.0045354980,0.0324235000
0.940000,-0.1306517000,-0.0780486100,0.0626235400
0.960000,-0.1237664000,-0.0447180200,0.0804163900
0.980000,-0.1046394000,0.0079928460,0.0611266400
1.000000,-0.0700916900,0.0551031800,0.0482499200
1.020000,-0.0516510300,0.1041940000,0.0522502000
1.040000,-0.0700450800,0.0764592300,0.0773610400
1.060000,-0.1265789000,0.0283440600,0.1894698000
1.080000,-0.1492252000,-0.0560558100,0.2455537000
1.100000,-0.1063921000,-0.1902648000,0.2194778000
1.120000,-0.0679279600,-0.2757073000,0.1519171000
1.140000,-0.0747605800,-0.3210536000,-0.0188474400
1.160000,-0.0906212700,-0.3391714000,-0.1320991000
1.180000,-0.0905155900,-0.3415053000,0.0038794880
1.200000,-0.1060607000,-0.3229727000,0.2754587000
1.220000,-0.1060346000,-0.1783976000,0.3895174000
1.240000,-0.0762448700,0.0214471800,0.2876851000
1.260000,-0.0392647200,0.0840950200,0.0667492400
1.280000,0.0169961400,0.0404970300,-0.1842754000
1.300000,0.0219521900,0.0471152300,-0.2704765000
1.320000,-0.0127100000,0.0822706000,-0.2402090000
1.340000,-0.0140225000,0.0801149800,-0.2773145000
1.360000,-0.0069632560,0.0972787700,-0.3065154000
1.380000,0.0153281800,0.0948614300,-0.2841314000
1.400000,0.0338059700,0.0535239100,-0.2829516000
1.420000,0.0454146100,0.0224948500,-0.2711210000
1.440000,0.0700304500,-0.0014397290,-0.2461905000
1.460000,0.0791922800,0.0526897400,-0.2477317000
1.480000,0.1009892000,0.1240919000,-0.1843556000
1.500000,0.1212736000,0.1091121000,-0.0471726400
1.520000,0.1231096000,0.0678302200,0.0753112700
1.540000,0.1131878000,0.0282806600,0.1555977000
1.560000,0.0161277600,0.0483318900,0.2231513000
1.580000,-0.0951957300,0.1148272000,0.3413907000
1.600000,-0.0750069700,0.1408154000,0.3833958000
1.620000,-0.0366477800,0.1264477000,0.3539863000
1.640000,-0.0785675000,0.0549689400,0.4247715000
1.660000,-0.0784689300,-0.0426787300,0.4278231000
1.680000,-0.0505952500,-0.2069081000,0.3322697000
1.700000,-0.0463590600,-0.4248844000,0.1916177000
1.720000,-0.0011378460,-0.4100436000,-0.0561632800
1.740000,0.0144277100,-0.1867439000,-0.1757032000
1.760000,0.0054243650,-0.0394631600,-0.2731563000
1.780000,-0.0024215430,0.0122027600,-0.4130624000
