seconds_elapsed,z,y,x
0.020000,0.0394680300,0.1435287000,-0.6975271000
0.040000,-0.0033233680,0.1120188000,-0.7665686000
0.060000,-0.0023300580,-0.0192918900,-0.7601346000
0.080000,0.0136984900,-0.1370813000,-0.6385511000
0.100000,0.0385703700,-0.1777140000,-0.2969558000
0.120000,0.0160029300,-0.0914193800,-0.1323630000
0.140000,-0.0381190300,-0.0497797400,-0.1617972000
0.160000,-0.0620429500,-0.0651194300,-0.1040732000
0.180000,-0.0449659300,-0.1257212000,0.0360560200
0.200000,0.0027188250,-0.2594344000,0.0968451500
0.220000,0.0165879400,-0.2517866000,0.0740146200
0.240000,0.0121570400,-0.1917650000,0.0827985400
0.260000,0.0201584300,-0.2289522000,0.0476976900
0.280000,0.0243186900,-0.2751186000,0.0819472800
0.300000,0.0528966400,-0.3506069000,0.2091277000
0.320000,0.0231564800,-0.3192171000,0.2231776000
0.340000,-0.1922799000,-0.1112642000,0.2214185000
0.360000,-0.4712070000,0.0474590300,0.2197900000
0.380000,-0.5579421000,0.0405557800,0.2202632000
0.400000,-0.6396830000,0.0202171500,0.3436544000
0.420000,-0.9761551000,0.2135922000,0.6645776000
0.440000,-1.0565980000,0.3728287000,0.9641382000
0.460000,-0.6000887000,0.2192058000,0.5755143000
0.480000,-0.0651731300,0.1059970000,-0.1730622000
0.500000,0.2405492000,0.2116219000,-0.3991176000
0.520000,0.2860321000,0.3445140000,-0.4351662000
0.540000,0.4178034000,0.4189131000,-0.5785890000
0.560000,0.5465168000,0.2829882000,-0.4354480000
0.580000,0.1368871000,-0.0247102800,0.0010366130
0.600000,-0.2859223000,-0.1096942000,0.3428732000
0.620000,-0.2983117000,0.0618255000,0.3745631000
0.640000,-0.1137987000,0.1898565000,0.1488907000
0.660000,0.1847788000,0.2478820000,-0.1564190000
0.680000,0.2166261000,0.2612271000,-0.2193648000
0.700000,0.0841628400,0.2117731000,-0.0975685800
0.720000,0.0213094700,0.1734095000,-0.0377091700
0.740000,-0.0986993900,0.1653895000,0.0849972700
