seconds_elapsed,z,y,x
0.020000,0.0810783700,-0.2571696000,0.8427022000
0.040000,0.1143656000,-0.2341255000,0.8036625000
0.060000,0.1240403000,-0.1868383000,0.8472238000
0.080000,0.1267159000,-0.1522792000,0.8866280000
0.100000,0.1511315000,-0.1207775000,0.8544636000
0.120000,0.1469332000,-0.0973598400,0.8678005000
0.140000,0.1706478000,-0.0666456300,0.8658944000
0.160000,0.1953078000,-0.0717223700,0.8553310000
0.180000,0.2090659000,-0.0682290700,0.8826556000
0.200000,0.2340127000,-0.0253247600,0.9240633000
0.220000,0.2077104000,-0.0306809800,0.9985668000
0.240000,0.1943295000,-0.0481773900,1.0584630000
0.260000,0.1909651000,-0.0903574800,1.0926160000
0.280000,0.2005901000,-0.1356547000,1.1167110000
0.300000,0.2645553000,-0.1163416000,1.1158470000
0.320000,0.2802339000,-0.1105955000,1.1222140000
0.340000,0.2353158000,-0.1185041000,1.1728740000
0.360000,0.1494098000,-0.1695015000,1.2663650000
0.380000,0.0648953700,-0.3093423000,1.3165770000
0.400000,0.0570113500,-0.4350240000,1.2750320000
0.420000,0.0843636000,-0.4654737000,1.1677210000
0.440000,0.1016548000,-0.4038466000,0.9601207000
0.460000,0.0782051400,-0.3190290000,0.7378438000
0.480000,0.0162135900,-0.2150558000,0.7256519000
0.500000,-0.0843678700,-0.1111496000,0.9144896000
0.520000,-0.1805957000,-0.1176436000,1.0888230000
0.540000,-0.1512486000,-0.2067089000,1.1253120000
0.560000,-0.0455050400,-0.3071662000,1.0305330000
0.580000,0.0562600800,-0.3582965000,0.9221550000
0.600000,0.1062821000,-0.3135602000,0.8751545000
0.620000,0.0539634700,-0.2592391000,0.8605233000
0.640000,0.0152362800,-0.2009462000,0.8927879000
0.660000,-0.0107018100,-0.1008691000,0.9322840000
0.680000,-0.0635630600,-0.0460611200,0.9442314000
0.700000,-0.0345518700,-0.0547341300,0.9494637000
0.720000,-0.0019821820,-0.0691190000,0.9361929000
0.740000,-0.0146302100,-0.0602243500,0.9555943000
0.760000,-0.0051121770,-0.0287871800,0.9871456000
0.780000,-0.0213190500,0.0149846200,0.9957117000
0.800000,-0.0266317700,0.0574830700,1.0143890000
0.820000,-0.0037004170,0.0441967200,1.0174410000
0.840000,-0.0023688760,0.0042521650,1.0575730000
0.860000,0.0070864660,-0.0062454980,1.1075730000
0.880000,0.0148587400,-0.0196159200,1.0811260000
