seconds_elapsed,z,y,x
0.020000,-0.0021658600,-0.0222037400,-0.0102911400
0.040000,0.0016532900,-0.0185706300,-0.0092808620
0.060000,-0.0056965620,-0.0093074280,-0.0015551300
0.080000,-0.0100974100,-0.0040521550,0.0084503390
0.100000,-0.0056419710,-0.0110246200,0.0110157200
0.120000,-0.0029287870,-0.0198243800,0.0027018640
0.140000,0.0000391058,-0.0213949900,-0.0041025460
0.160000,0.0040141320,-0.0166954400,-0.0043025550
0.180000,0.0042450040,-0.0103441800,-0.0037841340
0.200000,-0.0036650920,-0.0097916230,-0.0041267150
0.220000,-0.0159663300,-0.0127021300,0.0016820670
0.240000,-0.0202848100,-0.0129271600,0.0064889370
0.260000,-0.0087616630,-0.0134201900,0.0014006180
0.280000,0.0049579320,-0.0164930600,-0.0020639460
0.300000,0.0017689250,-0.0200952100,-0.0007635860
0.320000,-0.0037865190,-0.0186651500,-0.0006855914
0.340000,-0.0019035040,-0.0130382700,-0.0016162910
0.360000,-0.0035216190,-0.0102102300,-0.0035355450
0.380000,-0.0039583470,-0.0094378860,-0.0053078710
0.400000,-0.0087960450,-0.0126737300,-0.0036939640
0.420000,-0.0208712100,-0.0171406300,-0.0007378918
0.440000,-0.0239834100,-0.0149585900,-0.0013013460
0.460000,-0.0186392200,-0.0114659900,-0.0013432840
0.480000,-0.0110131900,-0.0077741520,-0.0007601369
0.500000,-0.0062015210,-0.0048057900,-0.0027364100
0.520000,-0.0084267850,-0.0066094060,-0.0012681420
0.540000,-0.0116391600,-0.0072977620,0.0004509528
0.560000,-0.0126101200,-0.0082883510,-0.0002669801
0.580000,-0.0125546200,-0.0105217600,0.0019121100
0.600000,-0.0136587900,-0.0097597620,0.0046483980
0.620000,-0.0153485600,-0.0099614760,0.0066637520
0.640000,-0.0148724200,-0.0099802750,0.0047115070
0.660000,-0.0147139000,-0.0073173910,-0.0019480760
0.680000,-0.0172731300,-0.0059736850,-0.0055009960
0.700000,-0.0195206200,-0.0061485710,-0.0058064780
0.720000,-0.0181337300,-0.0047937820,-0.0020182370
0.740000,-0.0176332900,0.0010460130,0.0048895990
0.760000,-0.0216848600,0.0081697180,0.0057365730
0.780000,-0.0216886600,0.0075512720,0.0008051799
0.800000,-0.0130845700,0.0006111054,-0.0060980950
0.820000,-0.0084797910,-0.0045138140,-0.0098752150
0.840000,-0.0061291100,-0.0062377710,-0.0043408380
0.860000,0.0036162080,-0.0053998350,0.0002017743
0.880000,-0.0021059890,-0.0046475490,-0.0045943730
0.900000,-0.0157925000,-0.0044517160,-0.0074512520
0.920000,-0.0100097500,-0.0031754740,-0.0035959640
0.940000,-0.0110442300,-0.0052316300,-0.0002203916
0.960000,-0.0155239600,-0.0093489050,0.0013709540
0.980000,-0.0057241160,-0.0093079710,0.0000605250
1.000000,-0.0021893810,-0.0040862630,-0.0027590680
1.020000,0.0025698330,0.0048125470,-0.0006234568
1.040000,0.0063325180,0.0118653600,0.0005406562
1.060000,0.0020802660,0.0163287100,-0.0026236610
1.080000,0.0011108950,0.0160045100,-0.0023570310
1.100000,-0.0062445070,0.0017427960,0.0025006660
1.120000,-0.0065218150,-0.0116499100,0.0099563170
1.140000,0.0038072190,-0.0036601010,0.0118659300
1.160000,0.0053455570,0.0080407820,0.0033393720
1.180000,0.0065216510,0.0087894930,-0.0044003070
1.200000,0.0055519850,0.0116402400,-0.0049700770
1.220000,0.0011130230,0.0090467270,-0.0007709828
1.240000,-0.0029840510,-0.0029514360,0.0048608800
1.260000,-0.0068350390,-0.0038351500,0.0080727160
1.280000,-0.0045012300,0.0013743080,0.0067733090
1.300000,-0.0040779780,0.0030007140,0.0032202010
1.320000,0.0045495890,0.0019387610,0.0004148277
1.340000,0.0180768800,-0.0016929040,-0.0045651790
1.360000,0.0090995020,0.0008664826,-0.0055260840
1.380000,0.0004435806,0.0033355790,0.0009232533
1.400000,0.0047988760,0.0041533910,0.0061533560
1.420000,0.0015224620,0.0073502230,0.0123725600
1.440000,-0.0024502060,0.0033975920,0.0125152800
1.460000,0.0015301510,0.0003795450,0.0051518320
1.480000,0.0124267400,0.0008556208,0.0038099630
1.500000,0.0257077100,-0.0000982161,-0.0017009070
1.520000,0.0246071300,0.0012994200,-0.0118853000
1.540000,0.0102214300,0.0008239835,-0.0140590100
1.560000,0.0036995100,0.0021858900,-0.0070144790
1.580000,0.0079180380,0.0049955280,0.0054808950
1.600000,0.0104924600,0.0049207070,0.0077879000
1.620000,0.0065444610,0.0073040650,0.0037548340
1.640000,0.0039884070,0.0094047910,0.0034787510
1.660000,0.0090315340,0.0103143100,0.0005667598
1.680000,0.0139025300,0.0086707540,0.0015051090
1.700000,0.0195270900,0.0028631510,0.0050595920
1.720000,0.0258320900,0.0011769750,0.0056751530
