seconds_elapsed,z,y,x
0.020000,0.0020479430,0.0048324910,-0.0253113600
0.040000,0.0033053670,0.0042611690,-0.0144955800
0.060000,0.0080906830,0.0065242510,-0.0011303200
0.080000,0.0131598700,0.0064977610,0.0137064600
0.100000,0.0094200350,0.0060372750,0.0094425960
0.120000,0.0019145670,0.0000109997,0.0018289260
0.140000,0.0005654815,-0.0078004860,0.0083767690
0.160000,0.0001105193,-0.0091523600,0.0045669580
0.180000,-0.0003098790,-0.0054790970,-0.0016351900
0.200000,0.0014562200,-0.0029887930,-0.0014378010
0.220000,-0.0026515340,-0.0105640100,-0.0085312710
0.240000,-0.0054633660,-0.0168220800,-0.0089620690
0.260000,-0.0005371028,-0.0104265300,-0.0010302270
0.280000,0.0012767060,-0.0066975870,0.0053969360
0.300000,-0.0039555440,-0.0108045700,0.0099066530
0.320000,-0.0092349020,-0.0090959630,0.0072001870
0.340000,-0.0074120990,0.0063103980,0.0061686580
0.360000,-0.0089659000,0.0195025700,0.0078246130
0.380000,-0.0221773400,0.0074825530,0.0090603710
0.400000,-0.0300244900,-0.0189339100,0.0163579700
0.420000,-0.0235139100,-0.0399552200,0.0155534100
0.440000,-0.0167105100,-0.0561377900,0.0053618920
0.460000,-0.0176369500,-0.0654214400,-0.0041862500
0.480000,-0.0067151370,-0.0581258800,-0.0193609500
0.500000,0.0150645500,-0.0157184500,-0.0394643700
0.520000,0.0157226300,0.0273997700,-0.0597049500
0.540000,0.0045693340,-0.0159429400,-0.0560296300
0.560000,-0.0010777060,-0.0810063200,-0.0181840000
0.580000,-0.0117542700,-0.0661934800,0.0076538780
0.600000,-0.0196294900,-0.0558361700,0.0059317620
0.620000,-0.0163713900,-0.0616498900,0.0037601690
0.640000,-0.0131323800,-0.0211151300,0.0044130710
0.660000,-0.0143659600,0.0103542100,-0.0034596390
0.680000,-0.0084079210,0.0192846400,-0.0188424600
0.700000,0.0035470100,0.0248964000,-0.0265731900
0.720000,0.0049123910,0.0309985700,-0.0295419500
0.740000,0.0020605710,0.0431505800,-0.0272046000
0.760000,0.0023945010,0.0257051400,-0.0047796430
0.780000,-0.0003087240,-0.0021217690,0.0209479900
0.800000,-0.0056964340,-0.0179036300,0.0349042400
0.820000,-0.0100219500,-0.0304802200,0.0403844900
0.840000,-0.0025321260,-0.0223154000,0.0475472200
0.860000,0.0108569800,-0.0092747840,0.0565913900
0.880000,0.0126790200,0.0095317020,0.0503494800
0.900000,0.0114341300,0.0228048500,0.0358758200
0.920000,0.0135429200,-0.0033996740,0.0213875000
0.940000,0.0133310800,-0.0285438000,0.0174119700
0.960000,0.0121331500,-0.0283470400,0.0245101300
0.980000,0.0094865640,-0.0151226500,0.0194385800
1.000000,0.0061832760,0.0015791620,0.0181237900
1.020000,0.0027095460,-0.0006493167,0.0162356700
1.040000,-0.0043958570,-0.0168815100,-0.0030991050
1.060000,-0.0078105620,-0.0260534500,-0.0152933200
1.080000,-0.0004083348,-0.0105457500,-0.0204285800
1.100000,0.0060536480,0.0168926900,-0.0208016500
1.120000,0.0002140769,0.0172451600,-0.0200109300
1.140000,-0.0062115940,-0.0051449500,-0.0240917900
1.160000,-0.0034676630,-0.0236758900,-0.0199569100
1.180000,-0.0030587940,-0.0224731000,-0.0192240800
1.200000,-0.0041772490,-0.0084678800,-0.0188452000
1.220000,0.0014204970,-0.0030302950,-0.0101376100
1.240000,0.0108489000,0.0069916030,0.0012430290
1.260000,0.0207168700,0.0256395100,0.0256060700
1.280000,0.0142914400,0.0317178400,0.0382749100
1.300000,-0.0052887760,0.0237468000,0.0280984000
1.320000,-0.0124484100,0.0116209000,0.0246024900
1.340000,-0.0134784800,0.0017269290,0.0178011000
1.360000,-0.0148666200,-0.0194269400,-0.0004891093
1.380000,-0.0146486800,-0.0336855400,-0.0175517000
1.400000,-0.0140822700,-0.0062508970,-0.0387534600
1.420000,-0.0021168320,0.0246082800,-0.0530843800
1.440000,0.0085886280,0.0296613100,-0.0472310400
1.460000,-0.0007327725,0.0209949600,-0.0439771300
1.480000,-0.0161403400,0.0164429400,-0.0516252700
1.500000,-0.0206301500,0.0446196600,-0.0555373400
1.520000,-0.0141790600,0.0774809700,-0.0597681600
1.540000,-0.0013707430,0.0727320500,-0.0580086900
1.560000,0.0125987400,0.0419423300,-0.0395616800
1.580000,0.0137010900,0.0115611800,-0.0283146200
1.600000,0.0080094450,-0.0008328459,-0.0408872500
1.620000,0.0066767690,-0.0026528280,-0.0530693200
1.640000,-0.0096945900,0.0097968900,-0.0377863700
1.660000,-0.0266147000,0.0319650700,-0.0051966530
1.680000,-0.0125554900,0.0243263400,0.0250933500
1.700000,0.0077250380,0.0131462300,0.0425047500
1.720000,0.0182759700,0.0208866900,0.0517488500
1.740000,0.0301226100,-0.0012496510,0.0917717100
1.760000,0.0228408900,-0.0323814000,0.1249767000
1.780000,0.0015369260,-0.0279117700,0.0846768500
1.800000,-0.0034395620,-0.0023083450,0.0471475000
1.820000,-0.0071792830,0.0201267700,0.0561110800
1.840000,-0.0063090100,0.0058085680,0.0557274700
1.860000,0.0074245180,-0.0276642100,0.0484260400
1.880000,0.0058384280,-0.0377927900,0.0395542300
1.900000,-0.0043217120,-0.0294632100,0.0184810200
1.920000,-0.0101626000,-0.0044657370,-0.0016443120
1.940000,-0.0048637520,0.0115054400,-0.0107138300
1.960000,0.0073385520,0.0036330220,-0.0067456710
1.980000,-0.0005697016,0.0057469680,-0.0135478200
2.000000,-0.0027128100,0.0178246200,-0.0353996300
2.020000,0.0103043900,0.0240815500,-0.0462125800
2.040000,0.0121583600,0.0196586300,-0.0479253700
2.060000,0.0106677500,0.0140063200,-0.0449739800
2.080000,-0.0009579834,0.0162783200,-0.0352197200
2.100000,-0.0185765600,0.0120154600,-0.0219858300
2.120000,-0.0301247900,0.0084151720,-0.0038017280
2.140000,-0.0510164300,0.0137212500,0.0071183120
2.160000,-0.0810414200,0.0250362700,0.0017043670
2.180000,-0.0919980200,0.0372287200,-0.0037057410
2.200000,-0.0504568500,0.0260566200,0.0005088402
2.220000,0.0092681840,0.0005164982,0.0014836900
2.240000,0.0343456900,-0.0216211700,-0.0022447840
2.260000,0.0418075400,-0.0391226000,-0.0034332140
2.280000,0.0444691000,-0.0256525800,-0.0148129100
2.300000,0.0392315200,-0.0042410340,-0.0329614200
2.320000,0.0338176000,-0.0135503800,-0.0390222000
2.340000,0.0307355100,-0.0093366160,-0.0327031800
2.360000,0.0282111900,0.0158662700,-0.0212223900
2.380000,0.0244245000,0.0306280900,-0.0114906600
2.400000,0.0249013500,0.0421179900,0.0031631680
2.420000,0.0229557200,0.0399798800,0.0128246700
2.440000,0.0190394400,0.0568918600,0.0009842711
2.460000,0.0276774300,0.1503574000,-0.0049913820
2.480000,0.0622863200,0.3140400000,-0.0092117310
2.500000,0.1352037000,0.4666753000,-0.0602441700
2.520000,0.1894289000,0.4759777000,-0.1483236000
2.540000,0.1792426000,0.3909882000,-0.1866875000
2.560000,0.1707942000,0.3309853000,-0.1459936000
