85,19,12,0,0,8,0,0,7,1,0,0
0,46,0,0,0,0,0,0,0,0,0,0
4,1,39,0,0,0,0,0,0,0,0,0
0,0,1,27,0,0,18,0,0,0,0,0
0,0,0,1,36,0,0,0,0,7,0,0
0,0,0,21,0,7,14,1,0,0,1,0
0,0,0,18,0,15,11,0,0,0,0,0
0,0,0,9,0,17,12,5,0,0,0,0
0,0,6,0,0,2,0,0,36,0,0,0
1,0,4,0,2,0,0,0,27,7,0,1
0,0,0,23,0,16,1,0,0,0,0,0
0,0,0,2,5,0,0,0,0,1,0,30
