28,17,0,0,0,19,0,0,62,1,0,5
0,43,0,0,0,0,0,0,2,1,0,0
4,0,21,0,0,1,0,0,17,0,0,1
1,0,0,2,0,1,12,15,1,0,14,0
0,0,0,1,35,0,0,1,0,3,0,4
0,0,0,4,0,20,19,0,1,0,0,0
0,0,0,14,0,4,26,0,0,0,0,0
0,0,0,0,0,1,39,3,0,0,0,0
0,0,2,0,0,1,0,0,40,0,0,1
0,0,1,0,3,0,0,0,29,7,0,2
0,0,0,1,0,15,23,0,0,0,1,0
0,0,0,0,12,0,2,0,0,0,0,24
